INSEE_COM;CODE_DEPT;CODE_REG;maille;PoidsComSafran
14206;14;25;1433;0.772736310933993
14153;14;25;1331;0.836918374317565
14153;14;25;1332;0.163081625681849
14226;14;25;1326;0.989906713006067
14226;14;25;1327;0.0100932869940999
14227;14;25;878;0.331440070899631
14227;14;25;964;0.668559929100634
14399;14;25;880;0.221326172778536
14399;14;25;966;0.778673827221736
14500;14;25;880;0.00347266561782738
14500;14;25;966;0.996527334381813
14748;14;25;880;0.545611253163769
14748;14;25;881;0.454388746831404
14320;14;25;1136;0.533053560061413
14320;14;25;1226;0.466946439938634
14532;14;25;1322;0.98069641212015
14532;14;25;1323;0.0193035878792219
14435;14;25;1141;1
14246;14;25;962;1
14045;14;25;963;0.956082671266843
14045;14;25;1050;0.0439173287334524
14685;14;25;874;0.32232404512553
14685;14;25;960;0.67767595487431
14754;14;25;878;0.992973263090413
14754;14;25;879;0.00702673690972606
14144;14;25;1326;1
14249;14;25;1047;0.389376943189568
14249;14;25;1136;0.61062305681015
14027;14;25;1224;0.92279978919509
14027;14;25;1225;0.0772002108046583
14264;14;25;1222;0.743422654522792
14264;14;25;1322;0.25657734547708
14460;14;25;967;0.13679501358626
14460;14;25;968;0.071730619025261
14460;14;25;1054;0.551782860255304
14460;14;25;1055;0.239691507133127
14174;14;25;1428;1
14193;14;25;1054;0.191469198057889
14193;14;25;1143;0.808530801941976
14292;14;25;1233;0.0239218731005107
14292;14;25;1234;0.830704273368909
14292;14;25;1333;0.0200776964808847
14292;14;25;1334;0.12529615704959
14256;14;25;791;0.422797831645244
14256;14;25;871;0.577202168354744
14639;14;25;1052;1
14493;14;25;1139;0.282563398325327
14493;14;25;1140;0.683261768281723
14493;14;25;1229;0.0152169218107722
14493;14;25;1230;0.0189579115824952
14669;14;25;1228;2.75225990151288e-05
14669;14;25;1229;0.876787378852662
14669;14;25;1329;0.123185098548069
14289;14;25;1329;0.00353334163437373
14289;14;25;1432;0.996466658366239
14531;14;25;1430;1
14626;14;25;1143;1
14660;14;25;878;1
14344;14;25;1050;1
14503;14;25;1426;0.988684682987043
14503;14;25;1427;0.0113153170128493
14215;14;25;962;0.579049573478743
14215;14;25;1049;0.420950426519348
14604;14;25;1051;0.912835158369457
14604;14;25;1052;0.087164841630037
14589;14;25;1227;0.895871601281286
14589;14;25;1228;0.104128398719081
14155;14;25;1232;1
14135;14;25;958;0.173109496189207
14135;14;25;959;0.826890503810833
14170;14;25;874;0.841015058307553
14170;14;25;875;0.0409890012029507
14170;14;25;960;0.117995940488115
14723;14;25;965;1
14539;14;25;1324;0.0757470812568179
14539;14;25;1427;0.924252918743455
14469;14;25;1330;0.776985636563148
14469;14;25;1433;0.223014363438071
14119;14;25;1049;1
14452;14;25;1329;0.860545492628293
14452;14;25;1330;0.134279929113747
14452;14;25;1432;0.00517457825746058
14751;14;25;1432;1
14208;14;25;1050;0.0653775227569556
14208;14;25;1139;0.934622477242656
14005;14;25;1050;0.0390437438797619
14005;14;25;1139;0.960956256120767
14729;14;25;1330;1
14159;14;25;958;0.997687985069387
14159;14;25;959;0.00231201492957795
14700;14;25;871;1
14036;14;25;1049;1
14575;14;25;879;0.899366476428158
14575;14;25;880;0.100633523572513
14347;14;25;1133;0.137637714811233
14347;14;25;1223;0.844855889114097
14347;14;25;1224;0.0175063960741926
14513;14;25;1220;0.0212761177517833
14513;14;25;1221;0.0791907956385605
14513;14;25;1320;0.343826361341334
14513;14;25;1321;0.555706725268235
14136;14;25;788;0.0428299265295293
14136;14;25;789;0.957170073472126
14150;14;25;1226;0.501800253062271
14150;14;25;1227;0.459669772343469
14150;14;25;1326;0.0385299745944895
14037;14;25;1135;1
14248;14;25;1226;0.994012560460241
14248;14;25;1227;0.00598743954038948
14069;14;25;1053;0.160820091867709
14069;14;25;1054;0.187628855247414
14069;14;25;1142;0.532980870829122
14069;14;25;1143;0.118570182055068
14659;14;25;1138;0.672847629198149
14659;14;25;1228;0.323212178874101
14659;14;25;1229;0.00394019192742814
14075;14;25;1139;1
14547;14;25;870;1
14008;14;25;873;0.0692237960075517
14008;14;25;874;0.930776203992782
14333;14;25;717;0.22610772561269
14333;14;25;718;0.209583514145341
14333;14;25;796;0.37107897036671
14333;14;25;797;0.193229789875296
14713;14;25;1136;0.772478378169448
14713;14;25;1226;0.227521621830811
14172;14;25;791;0.370940495262242
14172;14;25;792;0.626417359832452
14172;14;25;871;0.00264214490550369
14245;14;25;1229;1
14473;14;25;1051;0.0106664324425426
14473;14;25;1140;0.370344189108405
14473;14;25;1141;0.61898937844807
14663;14;25;872;1
14465;14;25;872;0.0163390465074646
14465;14;25;958;0.983632757491359
14465;14;25;959;2.81960017050865e-05
14453;14;25;791;0.00445182966588322
14453;14;25;871;0.995548170334527
14239;14;25;789;0.0797518019372438
14239;14;25;790;0.742285837453887
14254;14;25;1047;1
14549;14;25;1426;0.513423030866275
14549;14;25;1427;0.244401971095315
14549;14;25;1535;0.052499721533461
14549;14;25;1536;0.189675276505327
14734;14;25;1046;1
14334;14;25;1055;0.960089660685426
14334;14;25;1144;0.039910339314784
14039;14;25;1227;1
14674;14;25;1228;1
14278;14;25;959;0.127783392421131
14278;14;25;1046;0.872216607578856
14243;14;25;717;0.111345722829432
14243;14;25;796;0.888654277170336
14205;14;25;959;1
14756;14;25;1325;0.937030393491138
14756;14;25;1428;0.0629696065082583
14491;14;25;1134;0.107509748270669
14491;14;25;1135;0.892490251729566
14184;14;25;871;1
14074;14;25;1138;0.881166997899593
14074;14;25;1139;0.118833002100327
14590;14;25;1044;1
14519;14;25;1135;0.585735853823195
14519;14;25;1136;0.413794343216813
14519;14;25;1226;0.000469802959553739
14707;14;25;1047;1
14637;14;25;1050;1
14404;14;25;1327;1
14066;14;25;794;0.0830156971679178
14066;14;25;874;0.674818009813796
14066;14;25;875;0.206670099668954
14733;14;25;872;0.439289334483457
14733;14;25;873;0.461050080737623
14733;14;25;958;0.0313603339454574
14733;14;25;959;0.0683002508327245
14093;14;25;878;0.414782568521403
14093;14;25;879;0.10523976824495
14093;14;25;964;0.29267765290117
14093;14;25;965;0.187300010332655
14376;14;25;1045;1
14458;14;25;1226;1
14087;14;25;1327;1
14474;14;25;1051;0.897262897737449
14474;14;25;1140;0.102737102263346
14167;14;25;961;0.410121582929304
14167;14;25;962;0.465439552200929
14167;14;25;1048;0.117684739210217
14167;14;25;1049;0.00675412565944984
14185;14;25;880;1
14494;14;25;877;0.406097415109395
14494;14;25;963;0.482914235254914
14494;14;25;964;0.110988349635372
14417;14;25;1424;1
14437;14;25;1048;0.887791010350545
14437;14;25;1049;0.11220898964894
14142;14;25;869;1
14244;14;25;1328;0.0209671409084966
14244;14;25;1329;0.46346258710154
14244;14;25;1431;0.139037515120738
14244;14;25;1432;0.376532756866806
14414;14;25;1231;1
14180;14;25;1431;1
14282;14;25;1044;1
14607;14;25;1045;0.021016277679233
14607;14;25;1134;0.978983722320216
14283;14;25;1432;0.995787340625971
14283;14;25;1433;0.00421265937380357
14572;14;25;1428;0.656483428690021
14572;14;25;1429;0.343516571309892
14086;14;25;795;0.0184863580238472
14086;14;25;879;0.977386472954865
14086;14;25;880;0.00412716902199735
14421;14;25;1143;1
14716;14;25;957;0.116683261675156
14716;14;25;958;0.84414759100168
14716;14;25;1045;0.0391691473238538
14719;14;25;1227;0.675494410233774
14719;14;25;1228;0.324505589767009
14276;14;25;1227;0.361627577378688
14276;14;25;1228;0.1869870842441
14276;14;25;1327;0.330695145811462
14276;14;25;1328;0.120690192565455
14141;14;25;1231;1
14221;14;25;1049;1
14536;14;25;718;0.194320079861965
14536;14;25;797;0.805679920136326
14557;14;25;795;0.0839873610146544
14557;14;25;879;0.916012638985708
14542;14;25;960;1
14110;14;25;963;0.992541117958204
14110;14;25;964;0.00745888204183954
14622;14;25;869;0.0467747420802068
14622;14;25;870;0.544112818907524
14622;14;25;955;0.135055963569052
14622;14;25;956;0.274056475443917
14120;14;25;1133;0.952730224913485
14120;14;25;1134;0.0316816175896036
14120;14;25;1223;0.0155881574967867
14527;14;25;1051;0.331905017836205
14527;14;25;1140;0.668094982163643
14371;14;25;1231;0.0876263132677706
14371;14;25;1232;0.905826384156681
14371;14;25;1331;0.00123762959104153
14371;14;25;1332;0.00530967298469689
14281;14;25;790;0.906511862894418
14281;14;25;870;0.0934881371055004
14541;14;25;1052;1
14613;14;25;869;1
14337;14;25;1052;0.330279747006241
14337;14;25;1141;0.669720252994338
14678;14;25;1228;0.69125271892352
14678;14;25;1328;0.308747281077141
14405;14;25;1327;0.0136035212246133
14405;14;25;1328;0.0382173401064652
14405;14;25;1430;0.640973107370758
14405;14;25;1431;0.307206031298104
14648;14;25;1052;0.00683769467300873
14648;14;25;1053;0.10238404177339
14648;14;25;1141;0.169487634096066
14648;14;25;1142;0.721290629457333
14330;14;25;1231;0.437718227802255
14330;14;25;1331;0.561913732806252
14330;14;25;1332;0.000368039392682258
14336;14;25;1045;0.999590800540868
14336;14;25;1046;0.000409199459142699
14311;14;25;1046;1
14195;14;25;1135;0.0544697855122408
14195;14;25;1225;0.945530214486338
14395;14;25;1321;1
14523;14;25;1325;0.000530757319334628
14523;14;25;1428;0.999469242681157
14378;14;25;789;0.311123696082545
14378;14;25;790;0.636722403059928
14378;14;25;869;0.0500896675241824
14378;14;25;870;0.00206423333289057
14580;14;25;1231;0.813315131448742
14580;14;25;1331;0.186684868551637
14517;14;25;1138;1
14468;14;25;957;1
14670;14;25;959;0.35273034412756
14670;14;25;960;0.647269655871989
14312;14;25;715;0.00242565950668334
14312;14;25;788;0.0441029607950976
14312;14;25;789;0.85501090126808
14721;14;25;1135;1
14140;14;25;957;1
14565;14;25;793;0.511490110543984
14565;14;25;873;0.488509889456266
14304;14;25;796;0.737227775125269
14304;14;25;797;0.262772224874543
14179;14;25;1143;0.217894970316528
14179;14;25;1144;0.782105029683836
14028;14;25;1142;0.365340064916533
14028;14;25;1143;0.0225798800943721
14028;14;25;1232;0.453947444395131
14028;14;25;1233;0.158132610593696
14358;14;25;1051;0.0542803086442433
14358;14;25;1052;0.945719691355414
14158;14;25;1138;1
14088;14;25;1327;0.00887702459222855
14088;14;25;1328;0.991122975407281
14743;14;25;1051;1
14681;14;25;790;0.526865125162933
14681;14;25;791;0.351850976964928
14681;14;25;870;0.0246513475498275
14681;14;25;871;0.0966325503218041
14104;14;25;967;1
14510;14;25;1326;1
14396;14;25;1047;0.994402641868386
14396;14;25;1048;0.00559735813117939
14416;14;25;1424;1
14386;14;25;1139;0.373020329812161
14386;14;25;1229;0.609794060084782
14386;14;25;1230;0.0171856101019311
14749;14;25;1139;0.986944909064671
14749;14;25;1229;0.0130550909352099
14486;14;25;1228;0.984739088038666
14486;14;25;1229;0.00265184253066293
14486;14;25;1328;0.0126090694296375
14081;14;25;1230;0.292277036668372
14081;14;25;1231;0.707722963330373
14538;14;25;1137;1
14038;14;25;874;1
14107;14;25;869;0.381591771081506
14107;14;25;870;0.618408228917766
14084;14;25;1224;0.0112455396691317
14084;14;25;1225;0.9887544603311
14657;14;25;963;0.338031592277686
14657;14;25;1050;0.66196840772257
14515;14;25;791;1
14097;14;25;1228;1
14216;14;25;1329;1
14368;14;25;1332;1
14058;14;25;1232;0.601052200514904
14058;14;25;1332;0.398947799485618
14176;14;25;1138;1
14731;14;25;879;1
14165;14;25;790;0.349524456767401
14165;14;25;791;0.650475543232168
14222;14;25;1323;0.940962470456497
14222;14;25;1426;0.0590375295434677
14128;14;25;1225;0.900102983597735
14128;14;25;1325;0.0998970164024438
14341;14;25;1048;1
14647;14;25;1143;1
14605;14;25;790;1
14049;14;25;873;1
14415;14;25;1424;1
14718;14;25;1534;0.309393808887451
14718;14;25;1535;0.690606191111356
14220;14;25;795;0.995038167526572
14220;14;25;879;0.00496183247243226
14004;14;25;790;0.82475265811679
14004;14;25;870;0.175247341882484
14666;14;25;962;0.0811707963190309
14666;14;25;1049;0.918829203681977
14550;14;25;964;0.0904402919321221
14550;14;25;965;0.0231901676119479
14550;14;25;1051;0.742429502879798
14550;14;25;1052;0.143940037576271
14063;14;25;870;1
14367;14;25;868;0.0617256383519647
14367;14;25;869;0.370241109807901
14367;14;25;954;0.104839837820503
14367;14;25;955;0.463193414019089
14023;14;25;790;1
14645;14;25;878;0.249877443686798
14645;14;25;879;0.750122556313003
14274;14;25;1047;1
14643;14;25;957;0.829556802052359
14643;14;25;958;0.034577695288992
14643;14;25;1044;0.135865502658155
14706;14;25;880;1
14650;14;25;1133;0.429166538310569
14650;14;25;1223;0.570833461690355
14554;14;25;1137;0.427399971860111
14554;14;25;1138;0.572600028140534
14148;14;25;1233;0.987038196220767
14148;14;25;1234;0.00973822651296527
14148;14;25;1333;0.00322357726670165
14126;14;25;1051;0.211728027929267
14126;14;25;1052;0.719201485616685
14126;14;25;1140;9.86385011391849e-05
14126;14;25;1141;0.0689718479531885
14268;14;25;1138;0.460747961387899
14268;14;25;1139;0.499862664307457
14268;14;25;1228;0.00731926928311996
14268;14;25;1229;0.0320701050222693
14546;14;25;1228;0.712939086411524
14546;14;25;1229;0.287060913589165
14750;14;25;1141;0.103932389749359
14750;14;25;1230;0.276910596563645
14750;14;25;1231;0.619157013687328
14514;14;25;880;0.832400052849719
14514;14;25;966;0.167599947150562
14728;14;25;871;0.293109477363028
14728;14;25;872;0.706890522635303
14487;14;25;1053;1
14130;14;25;871;0.477481200085665
14130;14;25;957;0.522518799914361
14273;14;25;1234;0.0751724093411158
14273;14;25;1334;0.924827590658904
14693;14;25;1143;0.0160228117785414
14693;14;25;1233;0.983977188220192
14309;14;25;1137;0.0973184757948457
14309;14;25;1227;0.902681502266127
14309;14;25;1228;2.19381814237146e-08
14166;14;25;875;0.485865409670979
14166;14;25;876;0.466273482987512
14166;14;25;961;0.0470388610582226
14166;14;25;962;0.000822246283696185
14191;14;25;794;0.178755870421189
14191;14;25;874;0.82124412957765
14752;14;25;1134;1
14061;14;25;1322;0.563493031354185
14061;14;25;1323;0.436506968646651
14146;14;25;1225;0.0271629460051178
14146;14;25;1325;0.972837053994719
14231;14;25;964;0.670895793397481
14231;14;25;965;0.302509193652166
14231;14;25;1051;0.0265950129504553
14735;14;25;1229;0.753205277677034
14735;14;25;1230;0.196493795205268
14735;14;25;1329;0.0503009271176766
14217;14;25;1132;0.879365717592078
14217;14;25;1222;0.120634282407831
14703;14;25;1227;0.215933970287511
14703;14;25;1327;0.784066029712315
14331;14;25;1230;1
14016;14;25;964;2.58082035455219e-06
14016;14;25;965;0.999997419179551
14062;14;25;874;1
14684;14;25;1046;1
14369;14;25;1043;1
14573;14;25;1222;1
14255;14;25;1322;0.741436254370593
14255;14;25;1425;0.25856374562828
14300;14;25;964;0.256766304417297
14300;14;25;1051;0.743233695582546
14430;14;25;793;0.440470565093208
14430;14;25;873;0.559529434906566
14329;14;25;878;0.419434510004042
14329;14;25;964;0.580565489995396
14377;14;25;792;0.769525125016802
14377;14;25;872;0.230474874983073
14241;14;25;1134;0.555809104384969
14241;14;25;1135;0.444190895614868
14640;14;25;1049;0.606368670010477
14640;14;25;1050;0.393631329989823
14448;14;25;1052;1
14123;14;25;960;1
14204;14;25;789;0.763157360434828
14563;14;25;880;1.155465792337e-06
14563;14;25;881;0.999998844534372
14156;14;25;1426;1
14431;14;25;1139;0.577122963378362
14431;14;25;1140;0.422877036621929
14373;14;25;1046;0.0173417983204195
14373;14;25;1135;0.982658201679368
14620;14;25;879;0.0677775228455205
14620;14;25;880;0.932222477154063
14291;14;25;1226;0.120087588853606
14291;14;25;1227;0.879912411145015
14100;14;25;1137;0.717739738589533
14100;14;25;1227;0.282260261410305
14012;14;25;964;1
14327;14;25;961;0.960570823601924
14327;14;25;1048;0.0394291763982323
14385;14;25;872;1
14318;14;25;794;0.477433145220602
14318;14;25;874;0.52256685478027
14492;14;25;717;7.58613258065339e-05
14492;14;25;795;0.0248291466151476
14492;14;25;796;0.975094992057931
14299;14;25;797;0.913157013065589
14299;14;25;881;0.0868429869355032
14082;14;25;1052;0.791374191087583
14082;14;25;1053;0.00193537603562915
14082;14;25;1141;0.206690432871771
14558;14;25;876;0.389306118411667
14558;14;25;961;0.0224283252485887
14558;14;25;962;0.588265556340979
14597;14;25;1224;0.00472998824790538
14597;14;25;1324;0.995270011752043
14175;14;25;958;0.982265047932588
14175;14;25;959;0.0177349520672197
14228;14;25;874;0.0241129415669189
14228;14;25;875;0.975887058432809
14288;14;25;874;0.44017628446478
14288;14;25;960;0.559823715535837
14196;14;25;873;0.97203486054702
14196;14;25;874;0.0279651394537054
14348;14;25;1045;1.00975777392962e-06
14348;14;25;1046;0.999998990241612
14379;14;25;1134;0.906737439865215
14379;14;25;1224;0.0932625601342047
14253;14;25;1323;0.549074921426143
14253;14;25;1324;0.257768935193947
14253;14;25;1426;0.193156143380627
14686;14;25;1323;0.0078265519516221
14686;14;25;1324;0.155688467733571
14686;14;25;1426;0.261980308192946
14686;14;25;1427;0.574504672120843
14540;14;25;1053;0.711479362935969
14540;14;25;1054;0.288520637063538
14429;14;25;1233;0.104920429844149
14429;14;25;1333;0.895079570155943
14121;14;25;957;0.00567973247962623
14121;14;25;1044;0.994320267521099
14085;14;25;881;0.299031582199745
14085;14;25;882;0.155680217495698
14085;14;25;967;0.437513504883588
14085;14;25;968;0.107774695421127
14322;14;25;872;0.305421710037199
14322;14;25;958;0.694578289964086
14576;14;25;1331;0.30295415682514
14576;14;25;1332;0.697045843174117
14677;14;25;1328;1
14014;14;25;874;0.001210657246343
14014;14;25;875;0.865419176148226
14014;14;25;960;0.0287152569173679
14014;14;25;961;0.104654909689311
14688;14;25;1230;1
14433;14;25;1230;0.729917967628099
14433;14;25;1231;0.270082032371208
14359;14;25;1141;1
14044;14;25;874;0.997371385468306
14044;14;25;875;0.00262861453233454
14709;14;25;792;0.657645437948836
14709;14;25;793;0.0747539392709328
14709;14;25;872;0.267600622780712
14393;14;25;1136;1
14211;14;25;1225;0.00156695650607797
14211;14;25;1325;0.997718537960973
14211;14;25;1326;0.000714505533575672
14073;14;25;1223;0.273382904429921
14073;14;25;1224;0.726617095571136
14188;14;25;1133;0.364117794807234
14188;14;25;1134;0.63588220519113
14601;14;25;880;0.878693109407751
14601;14;25;881;0.121306890591671
14571;14;25;1143;1
14116;14;25;1228;0.427104022498735
14116;14;25;1229;0.572895977503147
14615;14;25;1232;1
14302;14;25;879;0.733184433110969
14302;14;25;965;0.266815566889546
14384;14;25;875;1
14059;14;25;795;0.433568470194377
14059;14;25;879;0.56643152980637
14739;14;25;793;0.452284320752734
14739;14;25;794;0.287738331397948
14739;14;25;873;0.189967172780616
14739;14;25;874;0.0700101750676121
14238;14;25;879;0.033613311772204
14238;14;25;880;0.9663866882274
14656;14;25;1325;0.175302089617998
14656;14;25;1326;0.824697910381797
14080;14;25;1326;0.884196082196945
14080;14;25;1429;0.115803917803405
14592;14;25;1135;0.160765543220078
14592;14;25;1136;0.839234456779556
14720;14;25;1327;0.703866995190669
14720;14;25;1328;0.296133004809337
14284;14;25;1430;0.23306462998925
14284;14;25;1431;0.76693537001032
14524;14;25;963;0.200799535295676
14524;14;25;964;0.799200464704592
14652;14;25;789;0.697905620791512
14652;14;25;790;0.042561340284422
14689;14;25;1225;0.0738643562661881
14689;14;25;1226;0.926135643735217
14596;14;25;1132;0.199397314171022
14596;14;25;1133;0.800295540485218
14596;14;25;1223;0.000307145344174926
14258;14;25;1328;0.232328163386515
14258;14;25;1431;0.7161380130653
14258;14;25;1432;0.0515338235484972
14301;14;25;961;0.000177357880000098
14301;14;25;962;0.00140347497746136
14301;14;25;1048;0.141473428691734
14301;14;25;1049;0.856945738452084
14438;14;25;1046;0.550055745508961
14438;14;25;1047;0.449944254490832
14129;14;25;1221;0.0645444782827387
14129;14;25;1222;0.116338324159231
14129;14;25;1321;0.201106383458258
14129;14;25;1322;0.618010814100254
14397;14;25;870;0.789764401250376
14397;14;25;871;0.21023559875002
14690;14;25;873;0.906379561624533
14690;14;25;874;0.0936204383753018
14177;14;25;966;0.61298229342551
14177;14;25;1053;0.387017706574332
14006;14;25;1136;1
14446;14;25;1135;0.502189041109436
14446;14;25;1225;0.497810958891327
14737;14;25;1328;0.501449089839658
14737;14;25;1329;0.498550910160024
14477;14;25;1223;0.11488995624813
14477;14;25;1224;0.885110043751633
14518;14;25;1233;0.854692630630177
14518;14;25;1333;0.145307369369356
14412;14;25;1134;0.15681773041154
14412;14;25;1135;0.77035284815234
14412;14;25;1224;0.0622572302825188
14412;14;25;1225;0.0105721911542803
14189;14;25;1141;0.536963651772571
14189;14;25;1231;0.463036348227362
14161;14;25;965;0.751545033503911
14161;14;25;966;0.248454966496585
14499;14;25;963;1
14079;14;25;795;0.00342452793857061
14079;14;25;878;0.326822879173806
14079;14;25;879;0.669752592887591
14298;14;25;788;0.701577776713702
14298;14;25;789;0.29842222328608
14203;14;25;963;0.349666821726266
14203;14;25;964;0.650333178273431
14738;14;25;1047;1
14349;14;25;1137;1
14168;14;25;789;0.0637592239873083
14168;14;25;869;0.926573200810811
14168;14;25;870;0.00966757520191338
14015;14;25;875;0.0617461252665433
14015;14;25;960;0.227789914696796
14015;14;25;961;0.710463960035396
14218;14;25;964;0.493813277774794
14218;14;25;965;0.506186722224456
14202;14;25;795;0.233676979966285
14202;14;25;796;0.766323020032429
14355;14;25;873;0.401090872912455
14355;14;25;874;0.598909127088422
14297;14;25;1046;0.370618523838373
14297;14;25;1047;0.422389200915371
14297;14;25;1135;0.0263431708938648
14297;14;25;1136;0.18064910435255
14152;14;25;1324;0.0739214365759888
14152;14;25;1325;0.133294003423153
14152;14;25;1427;0.147406570581675
14152;14;25;1428;0.645377989417852
14147;14;25;1233;1
14197;14;25;875;1
14287;14;25;1049;0.988807958084687
14287;14;25;1138;0.0111920419166944
14024;14;25;878;1
14083;14;25;965;1
14186;14;25;873;0.163526811396767
14186;14;25;959;0.836473188603833
14649;14;25;1431;1
14467;14;25;1328;0.174227228703721
14467;14;25;1431;0.82577277129598
14516;14;25;1228;0.132245317094304
14516;14;25;1328;0.867754682905927
14390;14;25;1135;1
14032;14;25;880;0.00208410910041789
14032;14;25;881;0.902040213738097
14032;14;25;967;0.0958756771615028
14459;14;25;1232;0.00171315261643093
14459;14;25;1332;0.59397796281586
14459;14;25;1333;0.404308884567141
14310;14;25;1227;0.00663048108888355
14310;14;25;1228;0.993369518911166
14501;14;25;1326;0.299588633756092
14501;14;25;1327;0.322682898625763
14501;14;25;1429;0.2052093848513
14501;14;25;1430;0.172519082767154
14420;14;25;1142;0.0816430137790223
14420;14;25;1232;0.918356986221559
15216;15;83;7453;0.00152855553011615
15216;15;83;7536;0.0467804209409026
15216;15;83;7537;0.726439878778079
15216;15;83;7618;0.00276380260162252
15216;15;83;7619;0.222487342149353
15171;15;83;6967;0.00116323850868382
15171;15;83;6968;0.346379956386536
15171;15;83;7049;0.652456805104549
15129;15;83;6800;0.712491667258746
15129;15;83;6801;0.287508332741415
15194;15;83;7445;0.821528742442814
15194;15;83;7529;0.1784712575573
15226;15;83;7531;0.988275435325972
15226;15;83;7613;0.0117245646741167
15145;15;83;7286;0.842498808966415
15145;15;83;7287;0.038854562934435
15145;15;83;7369;0.114133504785996
15145;15;83;7370;0.0045131233132851
15040;15;83;6801;0.682793693452575
15040;15;83;6802;0.317206306547024
15188;15;83;7128;0.109758747386115
15188;15;83;7129;0.0156859805949707
15188;15;83;7207;0.582377532247336
15188;15;83;7208;0.292177739771562
15144;15;83;7363;1
15070;15;83;7044;0.204922106457217
15070;15;83;7122;0.594053314069722
15070;15;83;7123;0.201024579473646
15004;15;83;7127;0.293073299997821
15004;15;83;7128;0.693326946741773
15004;15;83;7207;0.0135997532605565
15174;15;83;7043;0.154802339319676
15174;15;83;7044;0.792660103762375
15174;15;83;7045;0.0525375569182265
15079;15;83;6880;0.650997360056142
15079;15;83;6962;0.349002639943941
15104;15;83;7446;0.109818559871317
15104;15;83;7529;0.0153396425311741
15104;15;83;7530;0.874841797597294
15037;15;83;6797;0.972025178444202
15037;15;83;6798;0.0279748215557569
15073;15;83;7288;0.743995275486944
15073;15;83;7371;0.256004724513117
15026;15;83;7125;0.0617341149760805
15026;15;83;7203;0.00340781965290319
15026;15;83;7204;0.835205938085013
15026;15;83;7285;0.0996521272858449
15176;15;83;7121;0.409452510536324
15176;15;83;7122;0.590547489464271
15038;15;83;6715;1.13100198963318e-05
15038;15;83;6716;0.332253887599214
15038;15;83;6717;0.141892806894324
15038;15;83;6798;0.0625209652142424
15038;15;83;6799;0.462608505220003
15038;15;83;6800;0.000712525052093102
15182;15;83;7279;0.269147291503463
15182;15;83;7280;0.730852708496557
15264;15;83;7363;0.00702384860838554
15264;15;83;7364;0.000525903578029546
15264;15;83;7446;0.916217979016265
15264;15;83;7447;0.0762322687973946
15031;15;83;7048;0.131186762190948
15031;15;83;7049;0.174327978617439
15031;15;83;7126;0.231157729880536
15031;15;83;7127;0.463327529310569
15042;15;83;6970;0.326759666715081
15042;15;83;6971;0.150323720490445
15042;15;83;7051;0.388061754478072
15042;15;83;7052;0.134854858316178
15263;15;83;7048;0.994862605157521
15263;15;83;7126;0.00513739484204623
15211;15;83;7120;0.0339445189808245
15211;15;83;7198;0.509373278726867
15211;15;83;7199;0.456682202292461
15220;15;83;6962;0.354474672866898
15220;15;83;7043;0.645525327133197
15214;15;83;7278;0.0624165677477801
15214;15;83;7279;0.0210560417742512
15214;15;83;7361;0.609311550280517
15214;15;83;7362;0.307215840197157
15164;15;83;7127;0.615774093208774
15164;15;83;7128;0.0443560389993061
15164;15;83;7206;0.279696179757238
15164;15;83;7207;0.0601736880346996
15192;15;83;7124;0.580335045202363
15192;15;83;7125;0.143086062489099
15192;15;83;7203;0.270834702797133
15192;15;83;7204;0.00574418951136662
15139;15;83;7284;0.0256840004844749
15139;15;83;7285;0.974315999515175
15173;15;83;6884;0.969982856015288
15173;15;83;6885;0.0159796222508304
15173;15;83;6966;0.0140375217340137
15205;15;83;7044;0.322873006226385
15205;15;83;7045;0.67103442291117
15205;15;83;7122;0.000116125607181064
15205;15;83;7123;0.0059764452548654
15034;15;83;7208;0.399914388447769
15034;15;83;7209;0.131263814756024
15034;15;83;7289;0.371668020548609
15034;15;83;7290;0.0971537762477878
15256;15;83;6885;0.0244459105214956
15256;15;83;6886;0.862429565256222
15256;15;83;6968;0.113124524222388
15116;15;83;6883;0.680719136992789
15116;15;83;6884;0.0605360977908762
15116;15;83;6965;0.107442226163923
15116;15;83;6966;0.151302539052129
15243;15;83;6881;0.103903536636955
15243;15;83;6882;0.0732268481484005
15243;15;83;6963;0.341185492615751
15243;15;83;6964;0.481684122598831
15141;15;83;7048;0.000273050571350791
15141;15;83;7049;0.978078443005708
15141;15;83;7127;0.0216485064231067
15047;15;83;6967;0.0054172833327749
15047;15;83;7047;0.010823391219197
15047;15;83;7048;0.983759325448657
15160;15;83;7200;0.171539683922207
15160;15;83;7201;0.191913217563374
15160;15;83;7281;0.530817434185445
15160;15;83;7282;0.105729664328955
15255;15;83;7282;0.292998150296874
15255;15;83;7283;0.0821446662824287
15255;15;83;7365;0.617450811938457
15255;15;83;7366;0.00740637148205562
15091;15;83;6884;0.0118591594142061
15091;15;83;6885;0.71310809032486
15091;15;83;6966;0.0107481241396231
15091;15;83;6967;0.264284626121036
15097;15;83;7051;0.435852430005419
15097;15;83;7129;0.564147569994279
15005;15;83;7207;0.255609627764214
15005;15;83;7208;0.726803059226901
15005;15;83;7288;0.00294526552502267
15005;15;83;7289;0.0146420474837136
15096;15;83;7123;0.316514162737478
15096;15;83;7202;0.683485837262689
15240;15;83;6717;0.10371774550505
15240;15;83;6799;0.0833030980316038
15240;15;83;6800;0.812979156463595
15186;15;83;7043;0.69495776870649
